"PAYMENT_DAY","APPLICATION_SUBMISSION_TYPE","SEX","MARITAL_STATUS","QUANT_DEPENDANTS","STATE_OF_BIRTH","NATIONALITY","RESIDENTIAL_STATE","FLAG_RESIDENCIAL_PHONE","RESIDENCE_TYPE","MONTHS_IN_RESIDENCE","FLAG_EMAIL","PERSONAL_MONTHLY_INCOME","OTHER_INCOMES","FLAG_VISA","FLAG_MASTERCARD","QUANT_SPECIAL_BANKING_ACCOUNTS","QUANT_CARS","COMPANY","PROFESSIONAL_STATE","FLAG_PROFESSIONAL_PHONE","PROFESSION_CODE","OCCUPATION_TYPE","MATE_PROFESSION_CODE","EDUCATION_LEVEL2","PRODUCT","AGE","BAD","CREDIT_AMNT"
"X2","web","f","X6",0,"mg","X2","mg",0,"X3",2,1,380,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",50,"BAD",1000
"X3","web","m","X2",1,"rs","X2","rs",1,"X3",3,1,1140,0,0,0,0,0,1,"missing",0,"X20","X3","X1","X1","X1",47,"GOOD",1000
"X3","X0","f","X2",0,"rs","X2","rs",1,"X3",10,0,1000,0,0,0,1,1,0,"missing",0,"X17","X6","X2","X2","X1",23,"BAD",1000
"X3","X0","m","X3",0,"pe","X2","pe",1,"X3",0,0,732,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",63,"GOOD",1000
"X6","web","f","X3",0,"pi","X2","pi",1,"X3",20,1,1400,0,0,0,0,0,0,"missing",0,"X13","X6","X1","X1","X3",28,"GOOD",1000
"X1","X0","f","X2",1,"ce","X2","ce",1,"X3",5,0,370,0,0,0,1,1,1,"ce",1,"X20","X4","X2","X2","X1",25,"GOOD",1000
"X6","web","m","X3",1,"mg","X2","mg",1,"X3",8,1,1250,0,0,0,0,0,0,"missing",0,"X13","X6","X1","X1","X1",32,"BAD",1000
"X3","web","m","X3",0,"ce","X2","ce",1,"X4",10,1,695.81,0,0,1,0,0,1,"ce",0,"X20","X4","X1","X1","X1",42,"GOOD",1000
"X3","X0","m","X3",0,"ce","X2","ce",1,"X4",0,0,350,0,0,0,1,1,1,"missing",1,"X20","X4","X2","X2","X2",21,"GOOD",1000
"X6","X0","f","X2",0,"pe","X2","pe",1,"X3",5,0,400,0,0,0,1,1,0,"missing",0,"X20","X6","X2","X2","X1",37,"GOOD",1000
"X3","X0","f","X3",0,"pr","X2","pr",1,"X3",30,0,300,0,0,0,1,1,0,"pr",0,"X2","X2","X2","X2","X1",38,"GOOD",1000
"X4","web","f","X2",0,"pi","X2","sp",1,"X3",2,1,750,0,1,1,0,0,1,"sp",1,"X13","X6","X1","X1","X1",32,"GOOD",1000
"X4","X0","f","X7",0,"pi","X2","pi",1,"X4",0,1,350,0,0,0,1,1,0,"missing",0,"X20","X4","X2","X2","X1",44,"GOOD",1000
"X6","X0","f","X2",0,"pr","X2","pr",1,"X3",0,1,350,0,0,0,1,1,0,"pr",0,"X2","X2","X2","X2","X1",47,"GOOD",1000
"X4","web","m","X3",5,"pr","X2","pr",1,"X3",5,1,380,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",26,"GOOD",1000
"X4","web","f","X3",0,"pe","X2","mg",1,"X4",3,1,918,0,0,0,0,0,1,"missing",1,"X20","X4","X1","X1","X1",33,"GOOD",1000
"X3","web","f","X3",0,"pi","X2","ma",0,"X7",0,1,380,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",72,"GOOD",1000
"X4","web","m","X3",0,"rj","X2","rj",1,"X3",5,1,1219,0,0,0,0,0,1,"rj",1,"X20","X4","X1","X1","X1",41,"GOOD",1000
"X2","X0","f","X2",0,"sp","X2","sp",1,"X3",20,0,1575,0,0,1,0,1,1,"missing",0,"X20","X4","X2","X2","X1",25,"GOOD",1000
"X1","X0","f","X3",0,"es","X2","ro",1,"X4",0,0,1159,0,0,0,1,1,1,"ro",1,"X20","X4","X2","X2","X1",48,"GOOD",1000
"X2","web","f","X3",0,"pr","X2","sp",1,"X3",10,1,572,0,0,0,0,0,0,"missing",0,"X5","X1","X1","X1","X1",30,"GOOD",1000
"X6","X0","f","X7",1,"sp","X2","sp",1,"X3",21,1,422,0,0,0,1,1,1,"sp",1,"X20","X4","X2","X2","X1",21,"BAD",1000
"X6","web","f","X3",0,"mg","X2","mt",0,"X3",5,1,450,0,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X1",52,"BAD",1000
"X4","web","f","X5",0,"ba","X2","mt",1,"X3",40,1,381,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X3",65,"GOOD",1000
"X5","web","f","X2",1,"ce","X2","ce",0,"X5",2,1,1197,0,0,0,1,0,1,"ce",0,"X20","X7","X1","X1","X1",35,"BAD",1000
"X4","X0","f","X2",0,"sp","X2","sp",1,"X3",1,1,492,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X2",20,"BAD",1000
"X3","web","m","X3",0,"pe","X2","ce",1,"X4",3,1,381,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X6","X1",67,"GOOD",1000
"X2","X0","f","X3",0,"ma","X2","pa",1,"X3",9,0,350,466,0,0,1,1,1,"pa",0,"X20","X4","X19","X6","X1",33,"BAD",1000
"X3","X0","m","X5",0,"pe","X2","pe",0,"X3",14,0,350,0,1,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",65,"GOOD",1000
"X3","X0","f","X2",0,"pe","X2","pe",1,"X3",25,0,525,0,0,0,1,1,0,"missing",0,"X13","X7","X2","X2","X1",32,"BAD",1000
"X3","web","f","X2",0,"ma","X2","sp",1,"X3",8,1,380,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",46,"GOOD",1000
"X3","web","m","X2",0,"mg","X2","mg",1,"X1",9.72714882201501,1,545,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",55,"GOOD",1000
"X3","web","m","X7",1,"ba","X2","ms",1,"X4",0,1,700,0,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X3",31,"GOOD",1000
"X3","web","f","X2",0,"mg","X2","mg",1,"X3",11,1,582,0,0,0,0,0,1,"mg",0,"X20","X7","X1","X1","X1",19,"GOOD",1000
"X4","web","m","X2",0,"pe","X2","pe",1,"X3",5,1,270,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",68,"GOOD",1000
"X3","web","m","X3",0,"mg","X2","es",1,"X3",4,1,350,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X2",68,"GOOD",1000
"X4","X0","f","X5",3,"rs","X2","rs",1,"X3",0,1,1056,0,1,1,1,1,0,"missing",0,"X2","X2","X2","X2","X1",45,"GOOD",1000
"X4","web","f","X3",0,"rj","X2","rj",1,"X3",15,1,599.51,0,0,0,0,0,1,"rj",1,"X1","X4","X1","X1","X1",54,"BAD",1000
"X2","web","f","X3",0,"ma","X2","pi",1,"X3",20,1,305,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",61,"GOOD",1000
"X3","web","m","X2",2,"mg","X2","pa",0,"X3",1,1,732,0,0,0,0,0,0,"missing",0,"X1","X4","X1","X1","X1",39,"GOOD",1000
"X2","X0","f","X3",3,"pe","X2","sp",1,"X3",18,0,573,0,0,0,1,1,1,"missing",0,"X20","X7","X2","X2","X1",45,"GOOD",1000
"X6","web","m","X3",1,"sc","X2","sc",0,"X3",10,1,545,200,0,1,0,0,0,"missing",0,"X1","X3","X1","X1","X3",62,"GOOD",1000
"X6","X0","f","X3",1,"missing","X1","rs",1,"X4",0,1,320,0,0,0,1,1,1,"rs",1,"X20","X4","X5","X2","X1",40,"GOOD",1000
"X3","X0","f","X3",0,"rs","X2","rs",1,"X3",15,0,525,0,0,0,1,1,1,"rs",1,"X20","X4","X2","X2","X1",46,"GOOD",1000
"X6","carga","m","X3",0,"pb","X2","pb",1,"X3",15,1,408,0,1,0,0,0,0,"pb",0,"X5","X4","X1","X1","X1",25,"GOOD",1000
"X3","web","m","X3",1,"ce","X2","ce",1,"X3",0,1,600,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X2",34,"GOOD",1000
"X4","web","f","X2",0,"rs","X2","rs",1,"X3",50,1,650,0,0,0,0,0,0,"missing",0,"X20","X5","X1","X1","X1",56,"GOOD",1000
"X3","web","m","X3",0,"rs","X2","rs",0,"X3",15,1,866.98,0,0,0,0,0,1,"rs",1,"X20","X7","X1","X1","X1",37,"GOOD",1000
"X3","X0","f","X5",0,"ba","X2","ba",1,"X3",10,0,350,0,0,0,1,1,0,"missing",0,"X20","X3","X2","X2","X1",54,"GOOD",1000
"X2","web","f","X3",0,"ce","X2","ce",1,"X3",1,1,381,0,0,0,0,0,0,"missing",1,"X1","X1","X1","X1","X1",55,"GOOD",1000
"X6","X0","f","X3",2,"ce","X2","ce",0,"X3",3,0,369,300,0,0,1,1,1,"missing",0,"X20","X4","X2","X2","X1",23,"GOOD",1000
"X4","web","f","X3",0,"rj","X2","rj",1,"X3",5,1,600,0,0,1,0,0,0,"missing",0,"X13","X6","X1","X1","X1",31,"GOOD",1000
"X3","web","f","X6",1,"sp","X2","sp",1,"X3",2,1,848.25,0,0,0,1,0,0,"missing",0,"X20","X3","X1","X1","X1",55,"GOOD",1000
"X2","web","m","X3",0,"rs","X2","rs",0,"X3",30,1,945,0,0,0,0,0,1,"rs",0,"X20","X4","X1","X1","X1",51,"GOOD",1000
"X6","web","f","X2",0,"ba","X2","ba",1,"X4",9.72714882201501,1,380,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",43,"BAD",1000
"X4","web","f","X2",5,"mg","X2","mg",1,"X3",2,1,405,350,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",45,"GOOD",1000
"X6","X0","m","X2",0,"ba","X2","ba",1,"X3",0,1,350,0,0,0,1,1,0,"missing",0,"X20","X7","X5","X2","X1",38,"BAD",1000
"X3","X0","m","X2",2,"rj","X2","rj",1,"X3",10,0,350,0,0,0,1,1,1,"rj",1,"X20","X4","X2","X2","X1",26,"GOOD",1000
"X4","web","m","X3",0,"ms","X2","ms",1,"X3",10,1,1199,0,0,0,1,0,1,"ms",1,"X20","X4","X1","X1","X1",36,"GOOD",1000
"X2","web","f","X2",0,"go","X2","go",1,"X3",23,1,480,0,0,0,0,0,1,"go",1,"X20","X4","X1","X1","X1",25,"GOOD",1000
"X5","web","f","X2",2,"rs","X2","rs",1,"X3",5,1,920,0,0,0,0,0,1,"rs",1,"X20","X4","X1","X1","X1",36,"GOOD",1000
"X5","web","m","X3",0,"pi","X2","pi",1,"X3",2,1,2600,0,0,1,0,0,0,"missing",0,"X13","X6","X1","X1","X1",43,"GOOD",1000
"X2","X0","f","X2",0,"ba","X2","ba",1,"X4",2,1,360,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",31,"GOOD",1000
"X1","X0","m","X2",0,"pr","X2","mt",1,"X3",12,0,1055,350,1,1,1,1,1,"mt",1,"X5","X4","X2","X2","X1",21,"GOOD",1000
"X5","X0","f","X2",1,"ba","X2","sp",1,"X3",3,0,350,0,0,0,1,1,0,"missing",0,"X20","X7","X2","X2","X1",29,"GOOD",1000
"X3","web","f","X3",1,"sp","X2","sp",1,"X3",5,1,1200,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",37,"GOOD",1000
"X3","carga","f","X6",1,"pe","X2","pe",1,"X3",1,1,1121,0,0,0,0,0,1,"pe",1,"X20","X4","X5","X1","X1",55,"GOOD",1000
"X2","X0","f","X3",2,"pr","X2","pr",1,"X3",3,0,450,0,1,0,1,1,1,"missing",0,"X2","X2","X19","X6","X1",44,"BAD",1000
"X2","web","f","X3",0,"ce","X2","ce",0,"X3",10,1,413,0,0,0,0,0,1,"ce",1,"X20","X4","X1","X1","X1",41,"GOOD",1000
"X3","X0","f","X3",0,"rn","X2","rn",1,"X3",10,1,300,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",32,"GOOD",1000
"X3","web","f","X3",0,"rs","X2","rs",1,"X3",50,1,350,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",69,"GOOD",1000
"X3","web","f","X4",0,"rs","X2","rs",1,"X3",23,1,381,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",60,"GOOD",1000
"X5","X0","f","X3",0,"ba","X2","ba",1,"X3",30,1,500,0,0,1,1,1,0,"missing",0,"X13","X2","X2","X6","X1",48,"GOOD",1000
"X2","web","f","X2",2,"pa","X2","pa",0,"X3",12,1,426,0,0,1,0,0,1,"missing",1,"X20","X1","X1","X1","X1",37,"BAD",1000
"X6","X0","m","X3",2,"mg","X2","mg",1,"X3",12,1,1500,0,1,0,0,1,1,"missing",0,"X20","X6","X19","X6","X1",45,"GOOD",1000
"X6","web","f","X3",2,"rj","X2","rj",1,"X3",1,1,700,0,0,0,0,0,0,"missing",0,"X20","X6","X5","X1","X1",44,"GOOD",1000
"X3","web","m","X3",0,"sc","X2","sc",1,"X3",5,1,483.35,250,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X1",38,"GOOD",1000
"X2","X0","f","X5",0,"rs","X2","rs",0,"X3",1,0,350,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",62,"GOOD",1000
"X5","web","m","X3",0,"sc","X2","sc",1,"X3",17,1,452,596.29,0,1,0,0,1,"sc",1,"X20","X4","X19","X5","X1",48,"GOOD",1000
"X3","web","f","X2",0,"sp","X2","sp",1,"X4",5,1,429,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",22,"BAD",1000
"X6","web","f","X2",0,"ms","X2","ms",0,"X4",9.72714882201501,1,850,0,0,0,0,0,1,"ms",1,"X5","X6","X5","X1","X1",44,"BAD",1000
"X6","web","m","X3",4,"pe","X2","pe",1,"X3",30,1,200,0,0,0,0,0,0,"missing",0,"X13","X6","X1","X1","X1",40,"GOOD",1000
"X2","web","f","X5",0,"sp","X2","sp",0,"X3",3,1,797.02,0,0,0,0,0,0,"missing",0,"X20","X7","X1","X1","X1",51,"GOOD",1000
"X3","web","f","X3",0,"rn","X2","rn",0,"X3",9,1,518,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X1",27,"BAD",1000
"X3","web","f","X2",2,"sp","X2","sp",0,"X3",1,1,485,0,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X1",51,"GOOD",1000
"X3","web","m","X3",0,"mt","X2","mt",1,"X3",28,1,2787,0,0,0,0,0,0,"missing",0,"X1","X7","X1","X1","X1",52,"BAD",1000
"X3","web","m","X3",0,"rs","X2","rs",1,"X3",15,1,772,0,1,1,0,0,0,"missing",0,"X20","X4","X1","X1","X1",24,"BAD",1000
"X2","web","m","X3",0,"mg","X2","mg",1,"X4",1,1,2500,1000,1,1,1,0,1,"mg",1,"X20","X4","X19","X3","X1",37,"GOOD",1000
"X5","X0","f","X5",1,"missing","X1","rj",1,"X3",0,1,1241,0,1,1,1,1,0,"missing",0,"X5","X3","X5","X2","X1",59,"GOOD",1000
"X6","carga","m","X3",0,"sp","X2","sp",1,"X4",9.72714882201501,1,652,0,0,0,0,0,1,"sp",1,"X5","X4","X5","X1","X1",30,"GOOD",1000
"X6","web","f","X3",1,"ce","X2","sp",1,"X3",1,1,665,0,0,0,0,0,0,"missing",0,"X5","X7","X5","X1","X1",38,"GOOD",1000
"X1","X0","f","X2",0,"pe","X2","pe",1,"X3",28,1,350,0,1,1,1,1,1,"pe",1,"X20","X4","X2","X2","X1",29,"BAD",1000
"X3","web","m","X7",1,"es","X2","es",1,"X3",19,1,744.71,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X2",24,"BAD",1000
"X6","X0","f","X5",0,"mg","X2","mg",1,"X3",5,0,518,0,0,0,1,1,1,"mg",0,"X20","X4","X2","X2","X2",43,"GOOD",1000
"X5","web","m","X2",0,"ba","X2","ba",1,"X3",1,1,350,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X2",20,"BAD",1000
"X6","web","m","X2",0,"rn","X2","rn",1,"X3",16,1,1300,0,0,0,0,0,0,"missing",0,"X20","X6","X1","X1","X1",44,"GOOD",1000
"X3","web","f","X5",2,"pr","X2","pr",1,"X3",11,1,722.74,0,0,0,0,0,1,"missing",0,"X20","X7","X1","X1","X1",48,"GOOD",1000
"X4","carga","m","X2",0,"ma","X2","pe",1,"X3",1,1,1500,0,0,0,0,0,0,"missing",0,"X20","X6","X5","X1","X1",50,"GOOD",1000
"X2","web","f","X5",1,"rn","X2","rn",0,"X7",10,1,1327.29,0,1,0,0,0,0,"missing",0,"X1","X3","X1","X1","X1",87,"GOOD",1000
"X3","X0","m","X2",3,"missing","X1","ro",1,"X4",0,1,1244,0,0,0,1,1,1,"ro",1,"X20","X5","X5","X2","X1",53,"BAD",1000
"X5","web","f","X2",1,"pe","X2","pe",1,"X3",1,1,378,0,0,1,0,0,0,"missing",0,"X20","X4","X1","X1","X1",32,"GOOD",1000
"X3","web","f","X6",0,"rj","X2","rj",1,"X3",5,1,1679,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",41,"GOOD",1000
"X3","web","f","X3",0,"al","X2","al",1,"X3",6,1,600,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",34,"GOOD",1000
"X3","web","m","X2",2,"pa","X2","ap",1,"X3",6,1,675,0,0,0,0,0,1,"ap",0,"X20","X4","X1","X1","X1",42,"GOOD",1000
"X2","web","m","X2",1,"ap","X2","ap",1,"X3",8,1,500,0,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X1",37,"GOOD",1000
"X4","X0","f","X2",0,"rj","X2","rj",1,"X3",18,1,331,70,0,1,1,1,1,"rj",1,"X20","X4","X2","X2","X1",19,"GOOD",1000
"X3","web","f","X5",1,"ac","X2","ac",0,"X3",14,1,294,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",61,"GOOD",1000
"X2","web","m","X3",2,"rs","X2","rs",0,"X3",2,1,1314,0,0,0,1,1,1,"rs",0,"X20","X7","X1","X1","X1",52,"GOOD",1000
"X5","web","f","X2",1,"ba","X2","ba",1,"X7",7,1,372,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",28,"GOOD",1000
"X5","web","f","X3",1,"pe","X2","al",1,"X3",5,1,1034.9,0,0,0,0,0,1,"missing",0,"X20","X4","X1","X1","X1",42,"GOOD",1000
"X3","web","f","X3",0,"rj","X2","rj",1,"X3",6,1,1945,0,1,0,1,0,0,"missing",0,"X20","X4","X19","X6","X1",59,"GOOD",1000
"X2","web","f","X2",0,"mg","X2","ba",1,"X3",23,1,360,0,0,0,0,0,0,"missing",0,"X13","X6","X1","X1","X2",23,"BAD",1000
"X6","web","f","X3",0,"pr","X2","sp",1,"X3",9.72714882201501,1,800,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",46,"GOOD",1000
"X4","web","f","X6",0,"ce","X2","ce",1,"X3",2,1,700,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",45,"BAD",1000
"X3","web","f","X7",4,"rs","X2","rs",1,"X3",12,1,440,0,0,0,0,0,1,"rs",1,"X20","X4","X1","X1","X1",26,"BAD",1000
"X6","web","f","X3",0,"rs","X2","rs",1,"X3",3,1,680,0,1,1,0,0,1,"rs",0,"X20","X4","X1","X1","X1",28,"BAD",1000
"X2","web","f","X3",1,"ba","X2","ba",1,"X3",2,1,350,0,0,0,0,0,1,"missing",0,"X20","X3","X1","X1","X1",65,"GOOD",1000
"X3","web","m","X3",0,"sp","X2","pr",1,"X3",20,1,705,0,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X1",59,"GOOD",1000
"X4","X0","m","X3",1,"missing","X1","pa",1,"X3",0,1,855,0,0,0,1,1,0,"missing",0,"X20","X3","X5","X2","X1",67,"GOOD",1000
"X2","web","m","X2",0,"pb","X2","pb",1,"X3",36,1,3685.52,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",69,"GOOD",1000
"X3","web","f","X7",1,"rs","X2","rs",1,"X4",3,1,350,0,0,0,0,0,0,"missing",0,"X20","X6","X1","X1","X1",20,"BAD",1000
"X3","X0","f","X5",0,"al","X2","al",0,"X4",9,1,350,0,0,1,1,1,0,"missing",0,"X20","X3","X2","X2","X3",74,"BAD",1000
"X3","X0","f","X2",0,"rs","X2","rs",1,"X3",15,0,350,0,0,0,1,1,1,"rs",1,"X20","X7","X2","X2","X1",35,"GOOD",1000
"X6","web","m","X2",0,"rs","X2","rs",1,"X3",6,1,425.63,0,0,0,0,0,0,"missing",0,"X1","X6","X1","X1","X1",44,"BAD",1000
"X3","X0","f","X3",0,"rs","X2","rs",1,"X1",9.72714882201501,1,350,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",63,"GOOD",1000
"X2","X0","f","X5",0,"pa","X2","pa",1,"X3",1,1,350,0,0,0,1,1,1,"missing",0,"X2","X2","X2","X2","X1",56,"GOOD",1000
"X6","web","f","X3",0,"ba","X2","go",0,"X3",15,1,981,0,0,0,0,0,0,"missing",0,"X6","X6","X1","X1","X2",52,"GOOD",1000
"X6","web","m","X3",0,"ce","X2","ce",1,"X3",1,1,1200,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X3",46,"GOOD",1000
"X3","web","f","X5",0,"sc","X2","sc",1,"X3",12,1,600,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X2",54,"GOOD",1000
"X3","web","f","X3",1,"ba","X2","ba",1,"X3",25,1,250,0,0,1,0,0,1,"missing",0,"X20","X6","X1","X1","X1",39,"BAD",1000
"X4","X0","f","X2",2,"ba","X2","sp",1,"X3",8,1,560,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X2",32,"GOOD",1000
"X3","web","f","X2",0,"mg","X2","mg",1,"X4",10,1,351,0,0,0,0,0,0,"missing",0,"X20","X4","X1","X1","X1",45,"GOOD",1000
"X4","web","f","X2",0,"rs","X2","rs",1,"X3",7,1,507,0,0,0,0,0,1,"rs",1,"X20","X4","X1","X1","X1",22,"GOOD",1000
"X2","carga","m","X2",2,"pb","X2","pb",1,"X3",1,1,379,0,0,0,0,0,1,"pb",1,"X5","X7","X5","X1","X1",31,"GOOD",1000
"X3","web","m","X3",0,"ba","X2","sp",1,"X3",10,1,381,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",54,"GOOD",1000
"X4","X0","m","X3",0,"ba","X2","ba",1,"X3",10,1,660,0,0,0,1,1,1,"ba",1,"X20","X4","X2","X2","X1",38,"BAD",1000
"X4","web","f","X4",0,"sp","X2","sp",1,"X4",2,1,425,0,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X1",39,"GOOD",1000
"X2","web","f","X4",0,"rj","X2","rj",1,"X4",6,1,2376,0,1,1,0,0,0,"missing",0,"X20","X4","X1","X1","X1",50,"GOOD",1000
"X3","web","f","X2",0,"ba","X2","ba",1,"X7",1,1,760,0,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X2",28,"GOOD",1000
"X3","web","f","X6",0,"sp","X2","sp",1,"X4",2,1,1200,0,1,0,0,0,0,"missing",0,"X20","X6","X1","X1","X1",51,"GOOD",1000
"X3","web","f","X6",0,"mg","X2","sp",1,"X3",25,1,576.48,300,1,1,0,0,1,"sp",1,"X20","X7","X1","X1","X1",28,"GOOD",1000
"X3","web","m","X5",0,"pe","X2","pe",1,"X3",30,1,381,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",77,"BAD",1000
"X6","X0","f","X2",0,"ba","X2","ba",1,"X7",1,0,350,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",28,"BAD",1000
"X4","X0","f","X2",0,"al","X2","al",1,"X3",5,0,350,0,0,0,1,1,0,"missing",0,"X2","X7","X2","X2","X1",28,"BAD",1000
"X6","web","m","X7",0,"rs","X2","rs",1,"X3",8,1,948,0,0,1,0,0,1,"rs",1,"X20","X7","X1","X1","X1",40,"BAD",1000
"X3","web","f","X5",6,"ba","X2","ba",0,"X3",37,1,380,0,0,0,0,0,0,"missing",0,"X5","X1","X1","X1","X1",71,"GOOD",1000
"X3","X0","m","X3",0,"pr","X2","pr",1,"X3",0,1,868,0,0,0,1,1,1,"missing",0,"X20","X7","X2","X2","X1",30,"GOOD",1000
"X3","web","f","X5",0,"al","X2","al",1,"X3",10,1,308,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",52,"GOOD",1000
"X6","X0","f","X2",0,"rj","X2","rj",0,"X7",28,0,395,0,0,0,1,1,0,"missing",1,"X20","X4","X2","X2","X1",28,"GOOD",1000
"X5","web","f","X3",4,"ce","X2","ce",1,"X4",2,1,428,300,1,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",32,"GOOD",1000
"X5","web","m","X3",2,"pe","X2","pe",1,"X3",28,1,400,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",55,"BAD",1000
"X3","X0","m","X3",1,"se","X2","sp",1,"X3",2,0,762,0,0,1,1,1,1,"se",1,"X20","X4","X2","X2","X1",36,"GOOD",1000
"X5","X0","m","X3",0,"ce","X2","ce",1,"X3",25,0,1200,0,0,0,1,1,1,"ce",1,"X20","X4","X2","X2","X1",50,"GOOD",1000
"X2","web","f","X2",1,"sp","X2","sp",1,"X3",17,1,451,400,0,0,0,0,1,"sp",0,"X20","X4","X1","X1","X2",26,"GOOD",1000
"X3","X0","m","X2",0,"pr","X2","mt",0,"X3",9,0,525,0,0,0,1,1,1,"mt",1,"X20","X4","X2","X2","X1",49,"GOOD",1000
"X3","web","m","X2",0,"mg","X2","mg",1,"X3",0,1,380,0,0,0,0,0,1,"mg",1,"X20","X4","X1","X1","X1",44,"GOOD",1000
"X6","web","m","X3",0,"mg","X2","sp",0,"X3",20,1,743.41,0,0,0,0,0,1,"missing",0,"X1","X1","X1","X1","X1",51,"GOOD",1000
"X2","X0","m","X3",0,"go","X2","go",1,"X2",0,1,360,0,0,0,1,1,0,"missing",0,"X20","X7","X2","X2","X2",31,"GOOD",1000
"X4","X0","m","X3",0,"ma","X2","ma",1,"X3",20,0,350,0,0,0,1,1,0,"missing",0,"X2","X2","X2","X2","X1",69,"GOOD",1000
"X3","web","f","X5",0,"pr","X2","sp",1,"X3",11,1,381,0,0,0,0,0,0,"missing",0,"X20","X3","X1","X1","X1",58,"GOOD",1000
"X3","web","f","X3",0,"pb","X2","pb",1,"X3",14,1,370,300,1,0,0,0,1,"pb",1,"X20","X4","X1","X1","X1",24,"GOOD",1000
"X6","X0","m","X3",2,"missing","X1","rs",1,"X3",0,1,1365,0,1,0,0,1,1,"rs",0,"X20","X4","X5","X2","X1",47,"GOOD",1000
"X4","web","f","X3",5,"pa","X2","go",1,"X3",20,1,850,0,0,0,0,0,0,"missing",0,"X13","X1","X1","X1","X1",45,"GOOD",1000
"X6","X0","m","X3",0,"ce","X2","ce",0,"X3",10,0,350,0,0,0,1,1,1,"ce",1,"X20","X4","X2","X2","X1",28,"GOOD",1000
"X3","web","f","X3",0,"go","X2","mt",1,"X3",20,1,445,411,0,0,0,0,1,"mt",1,"X20","X4","X1","X1","X1",32,"GOOD",1000
"X5","web","f","X3",2,"sp","X2","sp",1,"X3",9.72714882201501,1,600,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",34,"BAD",1000
"X2","X0","m","X2",1,"ms","X2","mt",1,"X3",20,1,1384,0,0,0,1,1,1,"mt",1,"X20","X4","X2","X2","X1",49,"GOOD",1000
"X6","web","f","X3",0,"ba","X2","ba",1,"X3",20,1,350,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",21,"GOOD",1000
"X4","web","m","X3",0,"ce","X2","pb",1,"X1",9.72714882201501,1,353,0,0,0,0,0,0,"missing",0,"X1","X1","X1","X1","X1",62,"GOOD",1000
